"","","現金","","午餐","","餐飲 > 餐飲/外食","2019/04/03","下午11:14","","-99","TWD",""
"","","現金","借貸","跟凱西借錢","","","2019/04/03","下午10:16","","100","TWD",""
"","","現金","","雞蛋糕","","餐飲 > 其他","2019/03/03","上午12:51","","-25","TWD",""
"","","現金","","餅乾","","餐飲 > 其他","2019/03/03","上午12:49","","-50","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2019/03/03","上午12:49","","-160","TWD",""
"","","現金","","新餘額","","","2019/02/03","下午10:45","","90","TWD",""
"","","現金","","飲料","","","2019/02/03","下午10:42","","-50","TWD",""
"","","現金","","裝水","加水站","餐飲 > 其他","2019/02/03","下午10:41","","-5","TWD",""
"","","現金","","午餐","烤鴨","餐飲 > 餐飲/外食","2019/02/03","下午10:40","","-300","TWD",""
"","","現金","","飲料","","餐飲 > 餐飲/外食","2019/26/02","上午10:07","","-25","TWD",""
"","","現金","","幫居買飲料","","餐飲 > 餐飲/外食","2019/26/02","上午10:07","","30","TWD",""
"","","現金","","2019沖繩 計程車","","旅遊","2019/26/02","上午10:06","","-140","TWD",""
"","","現金","","晚餐","","餐飲 > 餐飲/外食","2019/25/02","上午7:25","","-185","TWD",""
"","","現金","","午餐","全聯","餐飲 > 餐飲/外食","2019/25/02","上午7:25","","-62","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2019/23/02","上午12:26","","-140","TWD",""
"","","現金","","晚餐","","餐飲 > 餐飲/外食","2019/21/02","下午11:54","","-120","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2019/21/02","下午11:53","","-85","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2019/20/02","上午1:42","","-80","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2019/19/02","上午12:33","","-80","TWD",""
"","","現金","","諾比舒冒","","生活 > 醫療","2019/18/02","下午11:26","","-110","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2019/18/02","下午11:26","","-90","TWD",""
"","","現金","","客運台南台北","統聯","交通費","2019/17/02","下午4:32","","-940","TWD",""
"","","現金","","冰火菠蘿油","","餐飲 > 其他","2019/17/02","下午4:31","","-270","TWD",""
"","","現金","國泰世華","自動櫃員機提款","","","2019/16/02","下午9:07","","3,000","TWD",""
"","","現金","","老爸 92","中油","生活 > 日用生活品","2019/16/02","上午12:11","","-75","TWD",""
"","","現金","","衛生紙","","生活 > 日用生活品","2019/16/02","上午12:10","","-23","TWD",""
"","","現金","","晚餐","","餐飲 > 餐飲/外食","2019/16/02","上午12:08","","-160","TWD",""
"","","現金","","下午茶","","餐飲 > 其他","2019/16/02","上午12:07","","-370","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2019/15/02","下午9:55","","-85","TWD",""
"","","現金","","台北台南","統聯","交通費","2019/14/02","下午10:03","","-940","TWD",""
"","","現金","","晚餐","","餐飲 > 餐飲/外食","2019/14/02","下午10:02","","-180","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2019/14/02","下午10:01","","-90","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2019/13/02","上午10:00","","-75","TWD",""
"","","現金","","紅帽子喜餅","","人情往來 > 送禮請客","2019/12/02","下午9:33","","-990","TWD",""
"","","現金","國泰世華","轉入 國泰世華","","","2019/12/02","下午9:33","","-12,000","TWD",""
"","","現金","","92","中油","汽機車 > 汽油","2019/12/02","下午9:20","","-100","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2019/12/02","下午9:19","","-95","TWD",""
"","","現金","","新餘額","","","2019/11/02","下午10:37","","39","TWD",""
"","","現金","國泰世華","轉入 國泰世華","","","2019/11/02","下午10:11","","-27,700","TWD",""
"","","現金","國泰世華","轉入 國泰世華","","","2019/11/02","下午10:10","","-110,000","TWD",""
"","","現金","","2019結婚 桌錢 預付款","雅悅會館","其他","2019/11/02","下午9:24","","13,000","TWD",""
"","","現金","國泰世華","跨行提款8.2205E+17","","","2019/11/02","下午12:00","","20,000","TWD",""
"","","現金","國泰世華","跨行提款8.2205E+17","","","2019/11/02","下午12:00","","20,000","TWD",""
"","","現金","國泰世華","跨行提款8.2205E+17","","","2019/11/02","下午12:00","","20,000","TWD",""
"","","現金","國泰世華","跨行提款700U00311DA4524576","","","2019/11/02","下午12:00","","20,000","TWD",""
"","","現金","借貸","幫ＢＢ存錢","","","2019/11/02","上午10:11","","25,000","TWD",""
"","","現金","","2019結婚 聘金","BB父母","其他","2019/10/02","下午10:39","","-200,000","TWD",""
"","","現金","","2019結婚 BB下車紅包","佳蓉小孩","其他","2019/10/02","下午10:19","","-600","TWD",""
"","","現金","","2019結婚 女方晚輩","BB小弟","其他","2019/10/02","下午10:18","","-600","TWD",""
"","","現金","","2019結婚 豪姿","豪姿","其他","2019/10/02","下午10:17","","-2,000","TWD",""
"","","現金","","2019結婚 萬媽","萬媽","其他","2019/10/02","下午10:15","","-1,200","TWD",""
"","","現金","","2019結婚 伴郎＊２","佳蓉佳玲老公","其他","2019/10/02","下午10:14","","-2,400","TWD",""
"","","現金","","2019結婚 禮車租車尾款","","其他","2019/10/02","下午10:14","","-6,300","TWD",""
"","","現金","","2019結婚 桌錢","雅悅會館","其他","2019/10/02","下午10:13","","-140,000","TWD",""
"","","現金","","2019結婚 收禮","總計收禮金額110200","其他 > 其他","2019/10/02","上午9:36","","0","TWD",""
"","","現金","","2019結婚 收禮","佳芳","其他 > 其他","2019/10/02","上午9:26","","3,600","TWD",""
"","","現金","","2019結婚 收禮","汶靜","其他 > 其他","2019/10/02","上午9:26","","3,600","TWD",""
"","","現金","","2019結婚 收禮","貞娃","其他 > 其他","2019/10/02","上午9:26","","2,800","TWD",""
"","","現金","","2019結婚 收禮","鄭生同","其他 > 其他","2019/10/02","上午9:26","","3,600","TWD",""
"","","現金","","2019結婚 收禮","宜儒","其他 > 其他","2019/10/02","上午9:25","宜儒爸媽來","3,600","TWD",""
"","","現金","","2019結婚 收禮","台北姑姑","其他 > 其他","2019/10/02","上午9:24","","66,000","TWD",""
"","","現金","","2019結婚 收禮","葉騏瑞","其他 > 其他","2019/10/02","上午9:24","","3,200","TWD",""
"","","現金","","2019結婚 收禮","豪姿","其他 > 其他","2019/10/02","上午9:24","","6,600","TWD",""
"","","現金","","2019結婚 收禮","萬媽","其他 > 其他","2019/10/02","上午9:23","","5,200","TWD",""
"","","現金","","2019結婚 收禮","大舅","其他 > 其他","2019/10/02","上午9:20","
","12,000","TWD",""
"","","現金","","新餘額","","","2019/10/02","上午12:08","","245","TWD",""
"","","現金","","2019結婚 收禮","台南姑姑","其他 > 其他","2019/09/02","下午10:39","","200,000","TWD",""
"","","現金","","許心柏紅包","許心柏","人情往來 > 送禮請客","2019/09/02","上午12:04","","-600","TWD",""
"","","現金","","結婚禮金","","其他 > 其他","2019/08/02","下午11:59","","52,700","TWD",""
"","","現金","","飲料","","餐飲 > 其他","2019/08/02","下午11:56","","-25","TWD",""
"","","現金","","95","中油","汽機車 > 汽油","2019/08/02","下午11:56","","-500","TWD",""
"","","現金","","新餘額","","","2019/08/02","下午11:40","","-1,140","TWD",""
"","","現金","","紅包袋 飲料","7-11","生活 > 日用生活品, 餐飲 > 餐飲/外食","2019/08/02","下午11:01","","-105","TWD",""
"","","現金","","飲料","","餐飲 > 其他","2019/07/02","下午11:23","","-25","TWD",""
"","","現金","","結婚禮金","台南姑丈","其他 > 其他","2019/07/02","下午8:21","","20,000","TWD",""
"","","現金","","家庭聚餐","","餐飲 > 聚餐","2019/07/02","下午7:11","","-1,480","TWD",""
"","","現金","","阿嬤紅包","阿嬤","人情往來 > 尊親","2019/06/02","下午10:37","","-3,000","TWD",""
"","","現金","","小孩紅包","親戚","人情往來 > 送禮請客","2019/06/02","下午10:36","","-1,000","TWD",""
"","","現金","","結婚禮金","台北阿宏","其他 > 其他","2019/06/02","下午8:19","收3600
2/8退回給媽媽","0","TWD",""
"","","現金","","太歲俸金","鹿耳們聖母廟","人情往來 > 慈善捐款","2019/05/02","上午9:02","","-200","TWD",""
"","","現金","","航嘉小孩紅包","航嘉","人情往來 > 送禮請客","2019/04/02","下午5:45","","-2,000","TWD",""
"","","現金","","爸媽紅包","","人情往來 > 尊親","2019/04/02","上午9:04","","-20,000","TWD",""
"","","現金","台新Richart","自動櫃員機提款","","","2019/04/02","上午9:03","","20,000","TWD",""
"","","現金","","刮刮樂 大樂透","","休閒 > 娛樂","2019/04/02","上午9:01","","-750","TWD",""
"","","現金","","2019結婚 中式喜餅","黑色棒棒糖","其他","2019/03/02","下午5:18","","-7,710","TWD",""
"","","現金","","95","中油","汽機車 > 汽油","2019/02/02","下午7:22","","-500","TWD",""
"","","現金","國泰世華","自動櫃員機提款","","","2019/01/02","下午11:14","","3,000","TWD",""
"","","現金","國泰世華","跨行提款8.2205E+17","","","2019/01/02","下午12:00","","3,000","TWD",""
"","","現金","","代墊飲料","Smano","借款代買","2019/31/01","下午10:32","","-535","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2019/31/01","下午10:32","","-140","TWD",""
"","","現金","","裝水","加水站","餐飲 > 其他","2019/30/01","上午1:08","","-10","TWD",""
"","","現金","","晚餐","","餐飲 > 餐飲/外食","2019/30/01","上午1:08","","-210","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2019/30/01","上午1:07","","-90","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2019/29/01","上午1:06","","-85","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2019/28/01","上午1:08","","-80","TWD",""
"","","現金","","新餘額","","","2019/28/01","上午12:33","","-195","TWD",""
"","","現金","","92","中油","汽機車 > 汽油","2019/27/01","上午12:33","","-100","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2019/27/01","上午12:26","","-150","TWD",""
"","","現金","","停車費","","汽機車 > 停車","2019/27/01","上午12:26","","-30","TWD",""
"","","現金","","看醫生","","生活 > 醫療","2019/26/01","上午12:27","","-150","TWD",""
"","","現金","","晚餐","","餐飲 > 餐飲/外食","2019/24/01","下午7:36","","-205","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2019/24/01","上午9:52","","-85","TWD",""
"","","現金","國泰世華","自動櫃員機提款","","","2019/22/01","上午12:29","","2,000","TWD",""
"","","現金","","新餘額","","","2019/21/01","下午9:39","","-255","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2019/21/01","下午9:30","","-60","TWD",""
"","","現金","","臭豆腐","","餐飲 > 餐飲/外食","2019/20/01","下午9:38","","-50","TWD",""
"","","現金","","飲料","","餐飲 > 其他","2019/20/01","下午9:29","","-60","TWD",""
"","","現金","","代墊便當 的退款","Roger","借款代買","2019/19/01","上午1:18","","50","TWD",""
"","","現金","","晚餐","","餐飲 > 餐飲/外食","2019/19/01","上午1:18","","-105","TWD",""
"","","現金","","麥當勞儲值","麥當勞","餐飲 > 餐飲/外食","2019/19/01","上午1:17","","-100","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2019/18/01","上午1:20","","-72","TWD",""
"","","現金","","晚餐","","餐飲 > 餐飲/外食","2019/17/01","上午1:34","","-129","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2019/16/01","上午1:19","","-75","TWD",""
"","","現金","","代墊便當","Roger","借款代買","2019/15/01","下午9:33","","-50","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2019/15/01","下午9:32","","-80","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2019/14/01","下午9:36","","-60","TWD",""
"","","現金","","紅豆餅","","餐飲 > 餐飲/外食","2019/13/01","下午9:39","","-15","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2019/13/01","下午9:36","","-550","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2019/11/01","上午11:16","","-70","TWD",""
"","","現金","","晚餐","","餐飲 > 餐飲/外食","2019/11/01","上午11:15","","-170","TWD",""
"","","現金","","晚餐","","餐飲 > 餐飲/外食","2019/09/01","上午9:07","","-60","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2019/08/01","上午12:34","","-100","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2019/07/01","上午12:34","","-160","TWD",""
"","","現金","","新餘額","","","2019/06/01","下午10:13","","-1,370","TWD",""
"","","現金","","電池","","生活 > 日用生活品","2019/06/01","下午10:12","","-60","TWD",""
"","","現金","","延長線","","生活 > 日用生活品","2019/06/01","下午8:52","","-499","TWD",""
"","","現金","","行車記錄器固定環","","數碼 > 3C產品","2019/06/01","下午8:52","","-600","TWD",""
"","","現金","","代付新馬辣 的還錢","Cathy","借款代買","2019/04/01","下午7:53","","3,000","TWD",""
"","","現金","","晚餐","","餐飲 > 餐飲/外食","2019/04/01","下午7:53","","-175","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2019/04/01","下午7:53","","-70","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2019/03/01","下午7:52","","-119","TWD",""
"","","現金","國泰世華","跨行提款8.2205E+17","","","2019/02/01","下午12:00","","2,000","TWD",""
"","","現金","國泰世華","跨行提款8.2205E+17","","","2019/02/01","下午12:00","","4,000","TWD",""
"","","現金","國泰世華","跨行提款0122003104 4743539","","","2019/02/01","下午12:00","","4,000","TWD",""
"","","現金","","客運台南台北","統聯","交通費","2019/01/01","上午8:57","","-430","TWD",""
"","","現金","國泰世華","自動櫃員機提款","","","2019/01/01","上午8:56","","2,000","TWD",""
"","","現金","","老爸慶生蛋糕","","人情往來 > 尊親","2019/01/01","上午8:49","","-510","TWD",""
"","","現金","","老爸慶生","五五禾","人情往來 > 尊親","2019/01/01","上午8:44","","-1,000","TWD",""
"","","現金","","雞蛋糕","","餐飲 > 其他","2018/31/12","下午3:04","","-50","TWD",""
"","","現金","","早餐","","餐飲 > 餐飲/外食","2018/31/12","下午3:04","","-80","TWD",""
"","","現金","","黑糖霜淇淋","","餐飲 > 其他","2018/31/12","上午8:58","","-35","TWD",""
"","","現金","","飲料","","餐飲 > 其他","2018/31/12","上午8:42","","-25","TWD",""
"","","現金","","跨年聚餐","","餐飲 > 聚餐","2018/31/12","上午8:41","","-1,600","TWD",""
"","","現金","國泰世華","自動櫃員機提款","","","2018/30/12","下午3:04","","4,000","TWD",""
"","","現金","","晚餐","","餐飲 > 餐飲/外食","2018/30/12","下午3:03","","-510","TWD",""
"","","現金","","宜儒紅包","","人情往來 > 送禮請客","2018/30/12","下午3:03","鼻鼻出500","-3,100","TWD",""
"","","現金","國泰世華","自動櫃員機提款","","","2018/29/12","下午3:02","","4,000","TWD",""
"","","現金","","代付新馬辣","Cathy","借款代買","2018/28/12","下午3:01","","-3,000","TWD",""
"","","現金","","裝水","加水站","餐飲 > 其他","2018/27/12","下午9:49","","-10","TWD",""
"","","現金","","客運台南台北","統聯","交通費","2018/27/12","下午9:48","","-840","TWD",""
"","","現金","","麥當勞儲值","麥當勞","餐飲 > 餐飲/外食","2018/27/12","下午9:48","","-90","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2018/26/12","下午7:28","","-70","TWD",""
"","","現金","國泰世華","跨行提款8.2205E+17","","","2018/26/12","下午12:00","","4,000","TWD",""
"","","現金","","晚餐","","餐飲 > 餐飲/外食","2018/26/12","上午1:01","","-155","TWD",""
"","","現金","","甜湯","","餐飲 > 其他","2018/26/12","上午1:01","","-55","TWD",""
"","","現金","國泰世華","自動櫃員機提款","","","2018/26/12","上午1:00","","4,000","TWD",""
"","","現金","","瑪利歐派對","蝦皮","數碼 > 3C產品","2018/26/12","上午12:59","","-1,550","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2018/25/12","下午11:50","","-120","TWD",""
"","","現金","","泌尿科檢查","三重綜合醫院","生活 > 醫療","2018/25/12","下午11:47","","-290","TWD",""
"","","現金","台新Richart","自動櫃員機提款","","","2018/25/12","下午11:47","","2,000","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2018/24/12","下午8:23","","-125","TWD",""
"","","現金","","新餘額","","","2018/24/12","上午2:00","","4","TWD",""
"","","現金","","湯圓*2","","餐飲 > 其他","2018/23/12","下午2:01","","-110","TWD",""
"","","現金","","餅乾","","餐飲 > 其他","2018/23/12","下午1:56","","-58","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2018/23/12","下午1:55","","-112","TWD",""
"","","現金","","10元商品","","生活 > 日用生活品","2018/23/12","下午1:22","","-40","TWD",""
"","","現金","","代付午餐 的還款","Cathy","借款代買","2018/21/12","上午8:54","","100","TWD",""
"","","現金","","早餐","","餐飲 > 餐飲/外食","2018/21/12","上午1:59","","-40","TWD",""
"","","現金","","92","中油","汽機車 > 汽油","2018/21/12","上午12:35","","-100","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2018/21/12","上午12:35","","-230","TWD",""
"","","現金","","晚餐","","餐飲 > 餐飲/外食","2018/20/12","上午8:55","","-180","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2018/20/12","上午8:54","","-90","TWD",""
"","","現金","","代付午餐","Cathy","借款代買","2018/19/12","下午8:34","","-100","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2018/19/12","下午8:34","","-130","TWD",""
"","","現金","","晚餐","","餐飲 > 餐飲/外食","2018/18/12","下午8:00","","-175","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2018/18/12","下午8:00","","-72","TWD",""
"","","現金","","新餘額","","","2018/17/12","下午9:28","","-285","TWD",""
"","","現金","","裝水","加水站","餐飲 > 其他","2018/17/12","下午9:27","","-10","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2018/17/12","下午9:26","","-139","TWD",""
"","","現金","國泰世華","自動櫃員機提款","","","2018/17/12","下午9:25","","2,000","TWD",""
"","","現金","國泰世華","跨行提款008FC121I054643543","","","2018/17/12","下午12:00","","2,000","TWD",""
"","","現金","","晚餐","","餐飲 > 餐飲/外食","2018/16/12","下午9:04","","-490","TWD",""
"","","現金","","紅豆餅","","餐飲 > 餐飲/外食","2018/15/12","下午6:44","","-25","TWD",""
"","","現金","","充電器","","數碼 > 3C產品","2018/15/12","下午6:41","","-390","TWD",""
"","","現金","","HDMI線","","數碼 > 3C產品","2018/15/12","下午6:40","","-130","TWD",""
"","","現金","","爛禮物","","人情往來 > 送禮請客","2018/15/12","下午6:40","","-198","TWD",""
"","","現金","","92","中油","汽機車 > 汽油","2018/14/12","下午9:16","","-100","TWD",""
"","","現金","","影像分接器 Led燈","蝦皮","數碼 > 3C產品","2018/14/12","下午9:05","","-525","TWD",""
"","","現金","","麥當勞儲值","麥當勞","餐飲 > 餐飲/外食","2018/14/12","下午6:43","","-300","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2018/14/12","下午6:42","","-90","TWD",""
"","","現金","","麥當勞儲值","麥當勞","餐飲 > 餐飲/外食","2018/13/12","下午6:42","","-200","TWD",""
"","","現金","","裝水","加水站","餐飲 > 其他","2018/12/12","下午10:20","","-10","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2018/12/12","下午10:19","","-100","TWD",""
"","","現金","","晚餐","","餐飲 > 餐飲/外食","2018/11/12","下午10:19","","-270","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2018/11/12","下午10:19","","-90","TWD",""
"","","現金","","新餘額","","","2018/10/12","下午8:41","","5","TWD",""
"","","現金","","2019結婚 租車服務","","其他","2018/10/12","下午8:34","","-3,500","TWD",""
"","","現金","","2019結婚 拍攝場地費","淡水莊園","其他","2018/10/12","下午8:34","","-3,500","TWD",""
"","","現金","","2019結婚 婚紗拍攝午餐","","其他","2018/10/12","下午8:32","","-540","TWD",""
"","","現金","台新Richart","自動櫃員機提款","","","2018/09/12","下午8:31","","10,000","TWD",""
"","","現金","","晚餐","四方阿九","餐飲 > 餐飲/外食","2018/09/12","下午8:31","","-150","TWD",""
"","","現金","","電影 移動城市","京站威秀","休閒 > 娛樂","2018/09/12","下午8:28","","-40","TWD",""
"","","現金","台新Richart","自動櫃員機提款","","","2018/08/12","下午8:38","","1,000","TWD",""
"","","現金","","晚餐","火鍋","餐飲 > 餐飲/外食","2018/08/12","下午8:29","","-570","TWD",""
"","","現金","","2019結婚 喜帖訂金","","其他","2018/08/12","下午3:24","","-500","TWD",""
"","","現金","","飲料","","餐飲 > 餐飲/外食","2018/08/12","下午3:23","","-10","TWD",""
"","","現金","","早餐","全聯","餐飲 > 餐飲/外食","2018/08/12","下午3:23","","-70","TWD",""
"","","現金","","紅豆餅","","餐飲 > 餐飲/外食","2018/08/12","下午3:23","","-15","TWD",""
"","","現金","","剪髮","","生活 > 日用生活品","2018/06/12","下午8:41","","-200","TWD",""
"","","現金","","2019結婚 婚紗補款2","","其他","2018/06/12","上午1:08","","-10,000","TWD",""
"","","現金","國泰世華","自動櫃員機提款","","","2018/06/12","上午1:07","","11,000","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2018/06/12","上午1:06","","-99","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2018/05/12","下午4:05","","-165","TWD",""
"","","現金","國泰世華","跨行提款8.2205E+17","","","2018/05/12","下午12:00","","11,000","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2018/04/12","下午10:47","","-60","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2018/03/12","上午12:33","","-145","TWD",""
"","","現金","","新餘額","","","2018/02/12","下午8:46","","-275","TWD",""
"","","現金","","裝水","加水站","餐飲 > 其他","2018/02/12","下午8:45","","-10","TWD",""
"","","現金","","剪髮","","生活 > 日用生活品","2018/02/12","下午8:42","","-370","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2018/02/12","下午8:41","","-268","TWD",""
"","","現金","","紅豆餅","","餐飲 > 餐飲/外食","2018/01/12","下午12:44","","-25","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2018/01/12","下午12:44","","-320","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2018/30/11","下午12:43","","-129","TWD",""
"","","現金","國泰世華","跨行提款8.2205E+17","","","2018/29/11","下午12:00","","2,000","TWD",""
"","","現金","","麥當勞儲值","麥當勞","餐飲 > 餐飲/外食","2018/29/11","上午12:11","","-200","TWD",""
"","","現金","國泰世華","自動櫃員機提款","","","2018/29/11","上午12:11","","2,000","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2018/28/11","下午11:18","","-90","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2018/27/11","上午9:17","","-99","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2018/26/11","上午9:17","","-90","TWD",""
"","","現金","","晚餐","","餐飲 > 餐飲/外食","2018/26/11","上午9:16","","-280","TWD",""
"","","現金","","蘋果日報","","生活 > 日用生活品","2018/25/11","下午5:54","","-15","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2018/24/11","下午5:53","","-150","TWD",""
"","","現金","","烤鴨","","餐飲 > 聚餐","2018/23/11","下午4:15","","-480","TWD",""
"","","現金","","晚餐","","餐飲 > 餐飲/外食","2018/21/11","上午9:26","","-119","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2018/21/11","上午9:26","","-95","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2018/20/11","下午2:46","","-72","TWD",""
"","","現金","","晚餐","","餐飲 > 餐飲/外食","2018/20/11","上午12:11","","-175","TWD",""
"","","現金","國泰世華","跨行提款8.2205E+17","","","2018/19/11","下午12:00","","2,000","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2018/19/11","上午1:43","","-160","TWD",""
"","","現金","","晚餐","","餐飲 > 餐飲/外食","2018/18/11","上午1:46","","-458","TWD",""
"","","現金","國泰世華","自動櫃員機提款","","","2018/18/11","上午1:45","","2,000","TWD",""
"","","現金","","烤雞","一間店","餐飲 > 餐飲/外食","2018/17/11","下午7:23","","-499","TWD",""
"","","現金","","早餐","全聯","餐飲 > 餐飲/外食","2018/17/11","上午12:26","","-70","TWD",""
"","","現金","","裝水","加水站","餐飲 > 其他","2018/17/11","上午12:26","","-10","TWD",""
"","","現金","","餛飩","美聯社","餐飲 > 雜貨","2018/17/11","上午12:21","","-42","TWD",""
"","","現金","","晚餐","","餐飲 > 餐飲/外食","2018/16/11","上午12:25","","-120","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2018/16/11","上午12:25","","-90","TWD",""
"","","現金","國泰世華","自動櫃員機提款","","","2018/16/11","上午12:24","","2,000","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2018/15/11","下午6:21","","-90","TWD",""
"","","現金","","NS 煮過頭2","蝦皮","玩具遊戲","2018/15/11","上午12:27","","-980","TWD",""
"","","現金","","晚餐","","餐飲 > 餐飲/外食","2018/14/11","下午6:21","","-180","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2018/14/11","下午6:20","","-130","TWD",""
"","","現金","","停車費","","汽機車 > 停車","2018/13/11","下午6:22","","-20","TWD",""
"","","現金","","停車費","","汽機車 > 停車","2018/12/11","下午1:44","","-40","TWD",""
"","","現金","","裝水","加水站","餐飲 > 其他","2018/12/11","上午10:59","","-10","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2018/12/11","上午10:58","","-90","TWD",""
"","","現金","","新餘額","","","2018/12/11","上午1:47","","230","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2018/10/11","下午9:19","","-210","TWD",""
"","","現金","","2019結婚 婚紗補款1","","其他","2018/08/11","下午11:31","","-9,000","TWD",""
"","","現金","國泰世華","自動櫃員機提款","","","2018/08/11","下午11:31","","10,000","TWD",""
"","","現金","","晚餐","","餐飲 > 餐飲/外食","2018/08/11","下午11:30","","-290","TWD",""
"","","現金","","2019結婚 西裝加價購","","其他","2018/08/11","上午1:46","","-1,500","TWD",""
"","","現金","","92","中油","汽機車 > 汽油","2018/07/11","上午12:38","","-100","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2018/07/11","上午12:36","","-125","TWD",""
"","","現金","","停車費","","汽機車 > 停車","2018/07/11","上午12:12","","-30","TWD",""
"","","現金","","晚餐","","餐飲 > 餐飲/外食","2018/06/11","上午12:34","","-210","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2018/06/11","上午12:34","","-110","TWD",""
"","","現金","","代買麵線","Richard","借款代買","2018/05/11","上午1:38","","-85","TWD",""
"","","現金","","代買麥當勞 的退款","Lily","借款代買","2018/05/11","上午1:36","","70","TWD",""
"","","現金","","午餐","","餐飲 > 餐飲/外食","2018/05/11","上午1:35","","-85","TWD",""
"","","現金","","日本代買藥錢","","還錢給款","2018/05/11","上午12:46","","500","TWD",""
"","","現金","","中獎發票","","其他 > 其他","2018/05/11","上午12:35","","200","TWD",""
"","","現金","","新餘額","","","2018/04/11","下午11:58","","-1,496","TWD",""
"","","現金","","衛生紙","","生活 > 日用生活品","2018/04/11","下午11:47","","-60","TWD",""
"","","現金","","台南美食","","餐飲 > 餐飲/外食","2018/04/11","下午11:36","","-245","TWD",""
"","","現金","","代買龍角散","豪豪","租賃","2018/03/11","下午11:57","","195","TWD",""
"","","現金","","台南美食","","餐飲 > 餐飲/外食","2018/03/11","下午11:52","","-315","TWD",""
"","","現金","","早餐","全聯","餐飲 > 餐飲/外食","2018/03/11","下午11:36","","-65","TWD",""
"","","現金","台新Richart","自動櫃員機提款","","","2018/03/11","下午11:35","","2,000","TWD",""
"","","現金","","抹茶甜點","綠町抹茶","餐飲 > 聚餐","2018/03/11","下午12:29","","-430","TWD",""
